"locus","n_taxa","aitchison_var"
"GALGAL_R00504.c123.linsi",361,0.00797302016988602
"GALGAL_R00505.c123.linsi",355,0.0131675745538162
"GALGAL_R00506.c123.linsi",350,0.00513134195723333
"GALGAL_R00507.c123.linsi",355,0.0187884294623143
"GALGAL_R00508.c123.linsi",356,0.00996895079860674
"GALGAL_R00509.c123.linsi",354,0.0163939271846149
"GALGAL_R00510.c123.linsi",345,0.0107364310037411
"GALGAL_R00511.c123.linsi",355,0.00744605032472239
"GALGAL_R00512.c123.linsi",352,0.00566173548990743
"GALGAL_R00513.c123.linsi",266,0.00687109740785527
"GALGAL_R00514.c123.linsi",344,0.0132896025869278
"GALGAL_R00515.c123.linsi",321,0.0328161439921387
"GALGAL_R00516.c123.linsi",337,0.0014907462782284
"GALGAL_R00517.c123.linsi",343,0.00205016354786042
"GALGAL_R00518.c123.linsi",287,0.00185461734375838
"GALGAL_R00519.c123.linsi",342,0.00100430275197403
"GALGAL_R00521.c123.linsi",363,0.00621089456190907
"GALGAL_R00522.c123.linsi",336,0.00399751918157815
"GALGAL_R00523.c123.linsi",295,0.0141197543891243
"GALGAL_R00524.c123.linsi",334,0.00150872859615067
"GALGAL_R00525.c123.linsi",342,0.00280165551683407
"GALGAL_R00526.c123.linsi",350,0.0113414628145144
"GALGAL_R00527.c123.linsi",340,0.00163734400634071
"GALGAL_R00528.c123.linsi",353,0.0444975832007354
"GALGAL_R00529.c123.linsi",351,0.0340206196790273
"GALGAL_R00530.c123.linsi",353,0.00189187328939826
"GALGAL_R00531.c123.linsi",347,0.00204266707148221
"GALGAL_R00532.c123.linsi",354,0.0173476079347557
"GALGAL_R00533.c123.linsi",335,0.00141788250892053
"GALGAL_R00534.c123.linsi",345,0.0217629034854387
"GALGAL_R00535.c123.linsi",277,0.0365190931461304
"GALGAL_R00536.c123.linsi",362,0.00377988675837774
"GALGAL_R00537.c123.linsi",357,0.0453818573165482
"GALGAL_R00538.c123.linsi",275,0.00170495370139262
"GALGAL_R00539.c123.linsi",360,0.0104872043393958
"GALGAL_R00540.c123.linsi",359,0.00293562825749231
"GALGAL_R00541.c123.linsi",297,0.00440191417307962
"GALGAL_R00542.c123.linsi",336,0.00406540639377215
"GALGAL_R00543.c123.linsi",320,0.011102298399716
"GALGAL_R00544.c123.linsi",343,0.0226023257791643
"GALGAL_R00545.c123.linsi",352,0.00813435755942936
"GALGAL_R00546.c123.linsi",308,0.00711764794546323
"GALGAL_R00547.c123.linsi",342,0.00884502933863257
"GALGAL_R00548.c123.linsi",359,0.00346924729342395
"GALGAL_R00549.c123.linsi",351,0.00514686459251144
"GALGAL_R00550.c123.linsi",349,0.0050424100979645
"GALGAL_R00551.c123.linsi",359,0.00708701322397183
"GALGAL_R00552.c123.linsi",350,0.00232841637872263
"GALGAL_R00553.c123.linsi",348,0.00798773161144468
"GALGAL_R00554.c123.linsi",361,0.00915354703714238
"GALGAL_R00555.c123.linsi",357,0.00297113745187619
"GALGAL_R00556.c123.linsi",358,0.00677494292755333
"GALGAL_R00557.c123.linsi",331,0.00305946337955023
"GALGAL_R00558.c123.linsi",344,0.00349127048301617
"GALGAL_R00559.c123.linsi",352,0.00778433014895909
"GALGAL_R00560.c123.linsi",326,0.00402086356523983
"GALGAL_R00561.c123.linsi",358,0.0133497173635826
"GALGAL_R00562.c123.linsi",346,0.00380426599731073
"GALGAL_R00563.c123.linsi",308,0.00457511895513321
"GALGAL_R00564.c123.linsi",344,0.00270182297202336
"GALGAL_R00565.c123.linsi",352,0.00241245299605996
"GALGAL_R00566.c123.linsi",308,0.00737945228885533
"GALGAL_R00567.c123.linsi",345,0.0246021804454434
"GALGAL_R00568.c123.linsi",356,0.0521570154954982
"GALGAL_R00569.c123.linsi",326,0.0116322696433436
"GALGAL_R00570.c123.linsi",330,0.00288529695128013
"GALGAL_R00571.c123.linsi",339,0.00727613203557611
"GALGAL_R00572.c123.linsi",341,0.00903897907678599
"GALGAL_R00573.c123.linsi",345,0.0205263921509374
"GALGAL_R00574.c123.linsi",357,0.00731141737256264
"GALGAL_R00575.c123.linsi",331,0.0148829626350085
"GALGAL_R00576.c123.linsi",356,0.0100385464854179
"GALGAL_R00577.c123.linsi",324,0.00262326680967523
"GALGAL_R00578.c123.linsi",358,0.0109115170330594
"GALGAL_R00579.c123.linsi",345,0.0149297987546365
"GALGAL_R00580.c123.linsi",308,0.00063048824331303
"GALGAL_R00581.c123.linsi",352,0.00205979219091746
"GALGAL_R00582.c123.linsi",229,0.00170391427065078
"GALGAL_R00583.c123.linsi",341,0.00142670983414804
"GALGAL_R00584.c123.linsi",358,0.000974763412648736
"GALGAL_R00585.c123.linsi",354,0.00673155227392066
"GALGAL_R00586.c123.linsi",360,0.00698222494012334
"GALGAL_R00587.c123.linsi",353,0.00348774702274891
"GALGAL_R00588.c123.linsi",357,0.0062392650877155
"GALGAL_R00589.c123.linsi",357,0.00218381645504612
"GALGAL_R00590.c123.linsi",344,0.00948344498463371
"GALGAL_R00592.c123.linsi",358,0.00871044164367788
"GALGAL_R00593.c123.linsi",341,0.00220450137255244
"GALGAL_R00594.c123.linsi",347,0.000945559209041484
"GALGAL_R00595.c123.linsi",337,0.00443925159001675
"GALGAL_R00596.c123.linsi",341,0.00298033375821998
"GALGAL_R00597.c123.linsi",335,0.00148405922721002
"GALGAL_R00598.c123.linsi",343,0.00126246983903536
"GALGAL_R00599.c123.linsi",363,0.00483542629630237
"GALGAL_R00600.c123.linsi",362,0.00786480751665698
"GALGAL_R00601.c123.linsi",341,0.00122732575673053
"GALGAL_R00602.c123.linsi",337,0.0102104898118851
"GALGAL_R00603.c123.linsi",317,0.0060352876031792
"GALGAL_R00604.c123.linsi",353,0.00219384323121399
"GALGAL_R00605.c123.linsi",337,0.0167513787777519
"GALGAL_R00606.c123.linsi",354,0.00326695629116991
"GALGAL_R00607.c123.linsi",302,0.00885952072806289
"GALGAL_R00608.c123.linsi",325,0.00197579965890418
"GALGAL_R00609.c123.linsi",356,0.0027882380394938
"GALGAL_R00610.c123.linsi",339,0.00228850609215157
"GALGAL_R00611.c123.linsi",338,0.00412486892448235
"GALGAL_R00612.c123.linsi",315,0.00180653142030893
"GALGAL_R00613.c123.linsi",339,0.00180974563640477
"GALGAL_R00614.c123.linsi",335,0.00152189177766453
"GALGAL_R00615.c123.linsi",359,0.00602996907222024
"GALGAL_R00616.c123.linsi",359,0.00700032098759073
"GALGAL_R00617.c123.linsi",315,0.00270550968416214
"GALGAL_R00618.c123.linsi",353,0.00273607603229733
"GALGAL_R00619.c123.linsi",360,0.0096432673367923
"GALGAL_R00620.c123.linsi",332,0.00624767445763279
"GALGAL_R00621.c123.linsi",360,0.0198169073746493
"GALGAL_R00622.c123.linsi",350,0.00397117742477767
"GALGAL_R00623.c123.linsi",343,0.00417126139058868
"GALGAL_R00624.c123.linsi",362,0.00301901746266678
"GALGAL_R00625.c123.linsi",361,0.010194845491572
"GALGAL_R00626.c123.linsi",357,0.00896604509878122
"GALGAL_R00627.c123.linsi",358,0.00363341279365251
"GALGAL_R00628.c123.linsi",358,0.00360088589164015
"GALGAL_R00629.c123.linsi",353,0.0182070031321774
"GALGAL_R00630.c123.linsi",349,0.00642519193112926
"GALGAL_R00631.c123.linsi",350,0.0159578257606272
"GALGAL_R00632.c123.linsi",362,0.00774811626367764
"GALGAL_R00633.c123.linsi",328,0.00708794011407442
"GALGAL_R00634.c123.linsi",346,0.0118460318503216
"GALGAL_R00635.c123.linsi",252,0.00556990435010706
"GALGAL_R00636.c123.linsi",361,0.00289731284156364
"GALGAL_R00637.c123.linsi",343,0.00403732916628892
"GALGAL_R00638.c123.linsi",194,0.0201901574113478
"GALGAL_R00639.c123.linsi",351,0.0302068757818704
"GALGAL_R00640.c123.linsi",355,0.00498444654727574
"GALGAL_R00641.c123.linsi",286,0.0242356200923055
"GALGAL_R00642.c123.linsi",360,0.0336691809849968
"GALGAL_R00643.c123.linsi",281,0.0173601342768778
"GALGAL_R00644.c123.linsi",141,0.00601916342511009
"GALGAL_R00645.c123.linsi",311,0.00761705021734795
"GALGAL_R00646.c123.linsi",363,0.016493583802157
"GALGAL_R00647.c123.linsi",313,0.00962190620247364
"GALGAL_R00648.c123.linsi",330,0.00456526514240753
"GALGAL_R00649.c123.linsi",13,0.0228918908867725
"GALGAL_R00650.c123.linsi",11,0.015494396205659
"GALGAL_R00651.c123.linsi",309,0.00936138827896108
"GALGAL_R00652.c123.linsi",311,0.0123881057379353
"GALGAL_R00653.c123.linsi",359,0.00583713496870783
"GALGAL_R00654.c123.linsi",116,0.0340587763657829
"GALGAL_R00655.c123.linsi",337,0.00581193158123676
"GALGAL_R00656.c123.linsi",222,0.017870500387493
"GALGAL_R00657.c123.linsi",140,0.00367181960081877
"GALGAL_R00658.c123.linsi",356,0.0290654266606624
"GALGAL_R00659.c123.linsi",361,0.00456725344932311
"GALGAL_R00660.c123.linsi",356,0.00990491369911482
"GALGAL_R00661.c123.linsi",345,0.00611748226959426
"GALGAL_R00662.c123.linsi",184,0.00300882493189285
"GALGAL_R00663.c123.linsi",363,0.00691808932629599
"GALGAL_R00664.c123.linsi",351,0.0307478983835159
"GALGAL_R00665.c123.linsi",345,0.0234734683591379
"GALGAL_R00666.c123.linsi",337,0.00388448864083694
"GALGAL_R00667.c123.linsi",343,0.00247784754217133
"GALGAL_R00668.c123.linsi",311,0.00626664713691513
"GALGAL_R00669.c123.linsi",315,0.0328675660644441
"GALGAL_R00670.c123.linsi",215,0.0132201168974164
"GALGAL_R00671.c123.linsi",318,0.0403209791441375
"GALGAL_R00672.c123.linsi",119,0.0628824741701006
"GALGAL_R00674.c123.linsi",290,0.0415033858699883
"GALGAL_R00675.c123.linsi",210,0.0115641318370191
"GALGAL_R00676.c123.linsi",146,0.0292467922647615
"GALGAL_R00677.c123.linsi",187,0.0156421667294801
"GALGAL_R00678.c123.linsi",185,0.0153433993575269
"GALGAL_R00679.c123.linsi",323,0.0159874199746281
"GALGAL_R00680.c123.linsi",341,0.0172027550871474
"GALGAL_R00681.c123.linsi",311,0.0419573709941468
"GALGAL_R00682.c123.linsi",349,0.0556106820410426
"GALGAL_R00683.c123.linsi",352,0.043762101457705
"GALGAL_R00684.c123.linsi",356,0.00677661234254344
"GALGAL_R00685.c123.linsi",348,0.00363971775556846
"GALGAL_R00686.c123.linsi",324,0.0101745920241571
"GALGAL_R00687.c123.linsi",313,0.00903328492700746
"GALGAL_R00688.c123.linsi",352,0.0046972956900321
"GALGAL_R00689.c123.linsi",125,0.0172805796214296
"GALGAL_R00690.c123.linsi",28,0.00387645787656584
"GALGAL_R00692.c123.linsi",4,0.0122672845941243
"GALGAL_R00693.c123.linsi",352,0.00103635866711225
"GALGAL_R00694.c123.linsi",6,0.011972707525928
"GALGAL_R00695.c123.linsi",344,0.00766898219609478
"GALGAL_R00696.c123.linsi",361,0.00514354271074596
"GALGAL_R00697.c123.linsi",346,0.00397523307870627
"GALGAL_R00698.c123.linsi",348,0.0160745021675321
"GALGAL_R00699.c123.linsi",356,0.0119236291855062
"GALGAL_R00700.c123.linsi",328,0.00506059878784004
"GALGAL_R00701.c123.linsi",347,0.00766992056643779
"GALGAL_R00702.c123.linsi",350,0.0133125247571399
"GALGAL_R00703.c123.linsi",353,0.0093959084341722
"GALGAL_R00704.c123.linsi",358,0.0083176339341211
"GALGAL_R00705.c123.linsi",361,0.0118269226517931
"GALGAL_R00706.c123.linsi",332,0.0265470291343754
"GALGAL_R00707.c123.linsi",345,0.00152277453302854
"GALGAL_R00708.c123.linsi",337,0.00743296736025023
"GALGAL_R00709.c123.linsi",56,0.00721303124246028
"GALGAL_R00710.c123.linsi",350,0.00134475702955851
"GALGAL_R00711.c123.linsi",355,0.0206208601474247
"GALGAL_R00712.c123.linsi",356,0.00348302281183214
"GALGAL_R00713.c123.linsi",361,0.0104003126434356
"GALGAL_R00714.c123.linsi",359,0.00324913064032944
"GALGAL_R00715.c123.linsi",354,0.00299763464165752
"GALGAL_R00716.c123.linsi",359,0.0203384216932964
"GALGAL_R00717.c123.linsi",359,0.00229716527435548
"GALGAL_R00718.c123.linsi",344,0.0136164242726875
"GALGAL_R00719.c123.linsi",353,0.00378574416902556
"GALGAL_R00720.c123.linsi",138,0.00574924842544811
"GALGAL_R00721.c123.linsi",356,0.00354580384552844
"GALGAL_R00722.c123.linsi",353,0.00418547332200197
"GALGAL_R00723.c123.linsi",362,0.00920623185313933
"GALGAL_R00724.c123.linsi",202,0.00164709788847034
"GALGAL_R00725.c123.linsi",355,0.00357723202922505
"GALGAL_R00726.c123.linsi",344,0.00463090055175776
"GALGAL_R00727.c123.linsi",176,0.0114822986572707
"GALGAL_R00728.c123.linsi",359,0.0418490173270092
"GALGAL_R00729.c123.linsi",12,0.00419777137015132
"GALGAL_R00730.c123.linsi",355,0.00207583602939336
"GALGAL_R00731.c123.linsi",343,0.0380254455955087
"GALGAL_R00732.c123.linsi",359,0.00589308812937307
"GALGAL_R00733.c123.linsi",350,0.0116212479373118
"GALGAL_R00734.c123.linsi",336,0.0336088568863001
"GALGAL_R00735.c123.linsi",337,0.0287419968396617
"GALGAL_R00736.c123.linsi",233,0.0224019807964184
"GALGAL_R00737.c123.linsi",254,0.0214982687364234
"GALGAL_R00738.c123.linsi",263,0.0310381240632968
"GALGAL_R00739.c123.linsi",312,0.00702357796740399
"GALGAL_R00740.c123.linsi",232,0.0214695490547417
"GALGAL_R00741.c123.linsi",254,0.0295182413028326
"GALGAL_R00742.c123.linsi",325,0.0663358505384061
"GALGAL_R00743.c123.linsi",301,0.0155005699642202
"GALGAL_R00744.c123.linsi",314,0.0198756345319003
"GALGAL_R00745.c123.linsi",331,0.0162461208120388
"GALGAL_R00746.c123.linsi",59,0.0199036405751976
"GALGAL_R00747.c123.linsi",304,0.0101361903848524
"GALGAL_R00748.c123.linsi",354,0.00310339223221894
"GALGAL_R00749.c123.linsi",330,0.0160835346471289
"GALGAL_R00750.c123.linsi",354,0.0187740958761631
"GALGAL_R00751.c123.linsi",8,0.00846798864920469
"GALGAL_R00752.c123.linsi",11,0.00560306075079703
"GALGAL_R00753.c123.linsi",331,0.00460112884713186
"GALGAL_R00754.c123.linsi",352,0.0317282702229685
"GALGAL_R00755.c123.linsi",339,0.0164748428022257
"GALGAL_R00756.c123.linsi",349,0.00916453736025208
"GALGAL_R00757.c123.linsi",329,0.0526774220708018
"GALGAL_R00758.c123.linsi",347,0.0197293075748017
"GALGAL_R00759.c123.linsi",355,0.00481789184925787
"GALGAL_R00760.c123.linsi",360,0.0205738702756324
"GALGAL_R00761.c123.linsi",8,0.0116592414875853
"GALGAL_R00762.c123.linsi",284,0.0650454010366557
"GALGAL_R00763.c123.linsi",7,0.0225405551096212
"GALGAL_R00764.c123.linsi",6,0.00765008360515665
"GALGAL_R00765.c123.linsi",50,0.0226831288482563
"GALGAL_R00766.c123.linsi",347,0.00313478231606912
"GALGAL_R00767.c123.linsi",309,0.010626013375305
"GALGAL_R00768.c123.linsi",357,0.0365048593495226
"GALGAL_R00769.c123.linsi",351,0.0042864844898875
"GALGAL_R00770.c123.linsi",342,0.00153185256835672
"GALGAL_R00771.c123.linsi",303,0.00285364373146088
"GALGAL_R00772.c123.linsi",358,0.00440483845256437
"GALGAL_R00773.c123.linsi",350,0.00284235470217868
"GALGAL_R00774.c123.linsi",326,0.00612394815754686
"GALGAL_R00775.c123.linsi",360,0.00474448101690657
"GALGAL_R00776.c123.linsi",28,0.0272810098627988
"GALGAL_R00777.c123.linsi",326,0.00722930220089727
"GALGAL_R00778.c123.linsi",352,0.00882480035341291
"GALGAL_R00779.c123.linsi",362,0.00807920167679885
"GALGAL_R00780.c123.linsi",144,0.0190607374777505
"GALGAL_R00781.c123.linsi",222,0.0271770053469477
"GALGAL_R00782.c123.linsi",103,0.0245268939490572
"GALGAL_R00783.c123.linsi",276,0.0131799393435374
"GALGAL_R00784.c123.linsi",362,0.00734397187791166
"GALGAL_R00785.c123.linsi",138,0.0237619926130914
"GALGAL_R00786.c123.linsi",322,0.00871985484763436
"GALGAL_R00787.c123.linsi",342,0.00750830111897459
"GALGAL_R00788.c123.linsi",326,0.0351688750825825
"GALGAL_R00789.c123.linsi",249,0.0401907325551555
"GALGAL_R00790.c123.linsi",178,0.0238158896451496
"GALGAL_R00791.c123.linsi",5,0.0401849987658287
"GALGAL_R00793.c123.linsi",285,0.0126506426763768
"GALGAL_R00794.c123.linsi",5,0.00703448684089873
"GALGAL_R00795.c123.linsi",108,0.0230711830865343
"GALGAL_R00796.c123.linsi",309,0.0111732878607217
"GALGAL_R00797.c123.linsi",358,0.0101087208955413
"GALGAL_R00798.c123.linsi",353,0.0085675694723921
"GALGAL_R00799.c123.linsi",360,0.0134653631998582
"GALGAL_R00800.c123.linsi",329,0.0142517866348999
"GALGAL_R00801.c123.linsi",343,0.00679079164828171
"GALGAL_R00802.c123.linsi",352,0.018747285451655
"GALGAL_R00803.c123.linsi",319,0.00588670805527187
"GALGAL_R00804.c123.linsi",358,0.0117171339058994
"GALGAL_R00805.c123.linsi",342,0.0158302489486319
"GALGAL_R00806.c123.linsi",353,0.00860213273550872
"GALGAL_R00807.c123.linsi",350,0.0247659201786117
"GALGAL_R00808.c123.linsi",342,0.00322747998802945
"GALGAL_R00809.c123.linsi",331,0.00412090373181276
"GALGAL_R00810.c123.linsi",361,0.0171130779089005
"GALGAL_R00811.c123.linsi",343,0.00785174453135788
"GALGAL_R00812.c123.linsi",234,0.0265039097800509
"GALGAL_R00813.c123.linsi",286,0.01356962063505
"GALGAL_R00814.c123.linsi",7,0.00735362275977706
"GALGAL_R00815.c123.linsi",348,0.0142678638773851
"GALGAL_R00816.c123.linsi",348,0.00197409682624055
"GALGAL_R00817.c123.linsi",344,0.00499908033108892
"GALGAL_R00818.c123.linsi",358,0.00742182498407183
"GALGAL_R00819.c123.linsi",352,0.00573824301239639
"GALGAL_R00820.c123.linsi",342,0.00771740897852247
"GALGAL_R00821.c123.linsi",335,0.00389548071304476
"GALGAL_R00822.c123.linsi",360,0.00286248190600291
"GALGAL_R00823.c123.linsi",342,0.00522030846608524
"GALGAL_R00824.c123.linsi",351,0.00740063774833354
"GALGAL_R00825.c123.linsi",335,0.00236522698209648
"GALGAL_R00826.c123.linsi",362,0.00195214229077943
"GALGAL_R00827.c123.linsi",344,0.00160560083643011
"GALGAL_R00828.c123.linsi",343,0.00512919499664766
"GALGAL_R00829.c123.linsi",329,0.00346926362923087
"GALGAL_R00830.c123.linsi",357,0.00463052906859445
"GALGAL_R00831.c123.linsi",356,0.00328862421976851
"GALGAL_R00832.c123.linsi",358,0.00337103731029507
"GALGAL_R00833.c123.linsi",346,0.00327644164986088
"GALGAL_R00834.c123.linsi",356,0.0033016205431601
"GALGAL_R00835.c123.linsi",285,0.0093060932923674
"GALGAL_R00836.c123.linsi",354,0.00226424079773935
"GALGAL_R00837.c123.linsi",329,0.00271729769546453
"GALGAL_R00838.c123.linsi",358,0.00682628194530366
"GALGAL_R00840.c123.linsi",362,0.0118547967208948
"GALGAL_R00841.c123.linsi",357,0.00955092388842412
"GALGAL_R00842.c123.linsi",346,0.00512296269142749
"GALGAL_R00843.c123.linsi",357,0.0119806091477929
"GALGAL_R00844.c123.linsi",357,0.0036986610383816
"GALGAL_R00845.c123.linsi",349,0.00522218248254736
"GALGAL_R00846.c123.linsi",347,0.00930212167709364
"GALGAL_R00847.c123.linsi",351,0.0158522230989781
"GALGAL_R00848.c123.linsi",360,0.00610551684622012
"GALGAL_R00849.c123.linsi",350,0.00262524523974048
"GALGAL_R00850.c123.linsi",347,0.00799046302159158
"GALGAL_R00851.c123.linsi",351,0.0194378026577188
"GALGAL_R00852.c123.linsi",353,0.0117804128001915
"GALGAL_R00853.c123.linsi",352,0.00419362036615729
"GALGAL_R00854.c123.linsi",356,0.00646866160240754
"GALGAL_R00855.c123.linsi",359,0.00314913716687567
"GALGAL_R00856.c123.linsi",357,0.00244041332880242
"GALGAL_R00857.c123.linsi",336,0.00942948130142518
"GALGAL_R00858.c123.linsi",358,0.00637693834142679
"GALGAL_R00859.c123.linsi",355,0.00472286203818553
"GALGAL_R00860.c123.linsi",361,0.0218661514401361
"GALGAL_R00861.c123.linsi",351,0.025095452910014
"GALGAL_R00862.c123.linsi",341,0.00882084508078345
"GALGAL_R00863.c123.linsi",324,0.0113645827162433
"GALGAL_R00864.c123.linsi",328,0.00124897849796486
"GALGAL_R00865.c123.linsi",360,0.0348439561538905
"GALGAL_R00866.c123.linsi",349,0.0148891931986179
"GALGAL_R00867.c123.linsi",344,0.0118978556819348
"GALGAL_R00868.c123.linsi",351,0.0157022690668002
"GALGAL_R00869.c123.linsi",348,0.00491338197671677
"GALGAL_R00870.c123.linsi",346,0.00393826387618043
"GALGAL_R00871.c123.linsi",357,0.00940956122002002
"GALGAL_R00872.c123.linsi",349,0.00442786695004311
"GALGAL_R00873.c123.linsi",358,0.00261927001285146
"GALGAL_R00874.c123.linsi",300,0.00355235610588386
"GALGAL_R00875.c123.linsi",26,0.00383730294599281
"GALGAL_R00876.c123.linsi",346,0.00860020266450442
"GALGAL_R00877.c123.linsi",301,0.0060093002891042
"GALGAL_R00878.c123.linsi",248,0.0562797485123008
"GALGAL_R00879.c123.linsi",324,0.0072508370367413
"GALGAL_R00880.c123.linsi",320,0.0109680235729392
"GALGAL_R00881.c123.linsi",333,0.00315023727082666
"GALGAL_R00882.c123.linsi",349,0.00249641905948803
"GALGAL_R00886.c123.linsi",345,0.00657043192595059
"GALGAL_R00887.c123.linsi",9,0.0191872052475405
"GALGAL_R00888.c123.linsi",351,0.00580435325718112
"GALGAL_R00889.c123.linsi",354,0.0163361453847529
"GALGAL_R00890.c123.linsi",139,0.00703289089423377
"GALGAL_R00891.c123.linsi",358,0.0153391433470979
"GALGAL_R00892.c123.linsi",360,0.0143108134580433
"GALGAL_R00895.c123.linsi",333,0.00153971709080808
"GALGAL_R00896.c123.linsi",317,0.0129838444641166
"GALGAL_R00899.c123.linsi",331,0.00806518647374697
"GALGAL_R00900.c123.linsi",321,0.00396182820536688
"GALGAL_R00901.c123.linsi",359,0.00321249773420773
"GALGAL_R00902.c123.linsi",348,0.020216320051586
"GALGAL_R00903.c123.linsi",352,0.01057413923783
"GALGAL_R00904.c123.linsi",310,0.0111489023622561
"GALGAL_R00905.c123.linsi",151,0.00734454566793547
"GALGAL_R00906.c123.linsi",353,0.0804024425209695
"GALGAL_R00907.c123.linsi",286,0.0236094876395538
"GALGAL_R00908.c123.linsi",337,0.0590698952179761
"GALGAL_R00910.c123.linsi",141,0.00978466633421301
"GALGAL_R00911.c123.linsi",331,0.033640211898928
"GALGAL_R00912.c123.linsi",333,0.0517253421075284
"GALGAL_R00913.c123.linsi",267,0.00263340695226629
"GALGAL_R00914.c123.linsi",229,0.00884495282943302
"GALGAL_R00915.c123.linsi",338,0.00561384242958848
"GALGAL_R00916.c123.linsi",358,0.0297254471513148
"GALGAL_R00917.c123.linsi",350,0.00665797748549978
"GALGAL_R00918.c123.linsi",313,0.00375366812946481
"GALGAL_R00919.c123.linsi",363,0.00379460511503516
"GALGAL_R00920.c123.linsi",285,0.0142978717999089
"GALGAL_R00921.c123.linsi",361,0.00273442910629488
"GALGAL_R00922.c123.linsi",360,0.00314982273183339
"GALGAL_R00923.c123.linsi",354,0.00215074135331744
"GALGAL_R00924.c123.linsi",348,0.00504314808583773
"GALGAL_R00925.c123.linsi",360,0.00726874663469853
"GALGAL_R00926.c123.linsi",358,0.000697005555182797
"GALGAL_R00927.c123.linsi",359,0.0012595905969565
"GALGAL_R00929.c123.linsi",356,0.00389400536431447
